,losses,losses_d,losses_test,losses_test_d,mse,mse_test
1806,0.18111753463745117,0.9981433749198914,0.15485340356826782,1.0004969835281372,tensor(0.2211),tensor(0.2211)
1807,0.18194204568862915,0.9962930679321289,0.15466296672821045,0.9961121082305908,tensor(0.2265),tensor(0.2265)
1808,0.18164873123168945,0.998385488986969,0.15519380569458008,0.9992803335189819,tensor(0.2221),tensor(0.2221)
1809,0.18455666303634644,0.9981275796890259,0.15664321184158325,1.0006968975067139,tensor(0.2154),tensor(0.2154)
1810,0.18825405836105347,0.9945201277732849,0.15911638736724854,0.9999734163284302,tensor(0.2361),tensor(0.2361)
1811,0.19350773096084595,0.9943957328796387,0.16211402416229248,1.0003358125686646,tensor(0.2442),tensor(0.2442)
1812,0.19684505462646484,0.9963927865028381,0.16473615169525146,0.9990396499633789,tensor(0.2322),tensor(0.2322)
1813,0.1996161937713623,0.9945712685585022,0.1662275195121765,0.9961894154548645,tensor(0.2345),tensor(0.2345)
1814,0.1986735463142395,0.99409019947052,0.16638845205307007,0.9999168515205383,tensor(0.2272),tensor(0.2272)
1815,0.1971043348312378,0.9959843754768372,0.1653558611869812,0.9994484782218933,tensor(0.2172),tensor(0.2172)
1816,0.1945701241493225,0.996576726436615,0.1635684370994568,1.0015017986297607,tensor(0.2294),tensor(0.2294)
1817,0.19222384691238403,0.9938889145851135,0.161537766456604,0.9999740123748779,tensor(0.2158),tensor(0.2158)
1818,0.1892777681350708,0.9954383969306946,0.15957605838775635,0.9963653087615967,tensor(0.2179),tensor(0.2179)
1819,0.18580090999603271,0.999239981174469,0.1577697992324829,1.002077579498291,tensor(0.2086),tensor(0.2086)
1820,0.18256253004074097,0.9994589686393738,0.1562175750732422,1.001479983329773,tensor(0.2214),tensor(0.2214)
1821,0.18133270740509033,0.9988110065460205,0.1550978422164917,1.0015558004379272,tensor(0.2126),tensor(0.2126)
1822,0.18148094415664673,0.9991298317909241,0.15443235635757446,1.0008176565170288,tensor(0.2156),tensor(0.2156)
1823,0.181257963180542,1.0001577138900757,0.1542189121246338,1.0012730360031128,tensor(0.2262),tensor(0.2262)
1824,0.18345403671264648,0.9991684556007385,0.15429311990737915,0.9994240999221802,tensor(0.2206),tensor(0.2206)
1825,0.18225204944610596,0.9980071187019348,0.15451699495315552,1.0008695125579834,tensor(0.2225),tensor(0.2225)
1826,0.18198716640472412,0.999317467212677,0.1546974778175354,1.0014890432357788,tensor(0.2235),tensor(0.2235)
1827,0.18202316761016846,0.9989424347877502,0.15472495555877686,1.0026954412460327,tensor(0.2232),tensor(0.2232)
1828,0.18119674921035767,0.9997087121009827,0.15450233221054077,1.0018633604049683,tensor(0.2297),tensor(0.2297)
1829,0.17945009469985962,1.0008577108383179,0.1540408730506897,1.002632975578308,tensor(0.2248),tensor(0.2248)
1830,0.1761336326599121,1.001652717590332,0.15332025289535522,1.0036298036575317,tensor(0.2275),tensor(0.2275)
1831,0.17451554536819458,1.0030194520950317,0.1523282527923584,1.0036649703979492,tensor(0.2204),tensor(0.2204)
1832,0.17188477516174316,1.0017590522766113,0.1513124704360962,1.0015407800674438,tensor(0.2366),tensor(0.2366)
1833,0.1728385090827942,1.0005425214767456,0.1506723165512085,1.0007891654968262,tensor(0.2460),tensor(0.2460)
1834,0.1739017367362976,0.997567355632782,0.15079915523529053,0.9982517957687378,tensor(0.2656),tensor(0.2656)
1835,0.17803877592086792,0.9978926777839661,0.1518128514289856,0.9973152875900269,tensor(0.2429),tensor(0.2429)
1836,0.181460440158844,0.9963870048522949,0.15357095003128052,0.9983149766921997,tensor(0.2460),tensor(0.2460)
1837,0.1854429841041565,0.9956066608428955,0.15571165084838867,0.9989226460456848,tensor(0.2327),tensor(0.2327)
1838,0.18817460536956787,0.9963604211807251,0.15779143571853638,1.0004208087921143,tensor(0.2199),tensor(0.2199)
1839,0.19175571203231812,0.9983892440795898,0.1593782901763916,1.0017329454421997,tensor(0.2332),tensor(0.2332)
1840,0.18695902824401855,0.9986869692802429,0.1602921485900879,1.0042827129364014,tensor(0.2291),tensor(0.2291)
1841,0.18572646379470825,1.0017956495285034,0.160455584526062,1.005056381225586,tensor(0.2188),tensor(0.2188)
1842,0.18326914310455322,1.002211570739746,0.15997737646102905,1.0079888105392456,tensor(0.2236),tensor(0.2236)
1843,0.18238210678100586,1.0046144723892212,0.1589910387992859,1.0090426206588745,tensor(0.2289),tensor(0.2289)
1844,0.17907339334487915,1.0052703619003296,0.1577708125114441,1.0084034204483032,tensor(0.2330),tensor(0.2330)
1845,0.17689543962478638,1.0005853176116943,0.15659213066101074,1.007514476776123,tensor(0.2253),tensor(0.2253)
1846,0.17485946416854858,1.0036208629608154,0.15546661615371704,1.0041383504867554,tensor(0.2451),tensor(0.2451)
1847,0.17677229642868042,1.00191068649292,0.1547796130180359,1.0025566816329956,tensor(0.2399),tensor(0.2399)
1848,0.17997795343399048,0.9990082383155823,0.15480810403823853,0.9974578022956848,tensor(0.2489),tensor(0.2489)
1849,0.18363255262374878,0.9963517189025879,0.15577340126037598,0.9954549670219421,tensor(0.2548),tensor(0.2548)
1850,0.18862605094909668,0.9942378401756287,0.15769201517105103,0.9955669045448303,tensor(0.2599),tensor(0.2599)
1851,0.192943274974823,0.9943482279777527,0.1600436568260193,0.9954474568367004,tensor(0.2473),tensor(0.2473)
1852,0.19527053833007812,0.9941275119781494,0.1620551347732544,0.9962103962898254,tensor(0.2598),tensor(0.2598)
1853,0.19469422101974487,0.9953609108924866,0.16309988498687744,0.9976282715797424,tensor(0.2496),tensor(0.2496)
1854,0.19210678339004517,0.9970235228538513,0.16279840469360352,0.9973246455192566,tensor(0.2585),tensor(0.2585)
1855,0.1911277174949646,0.9979217648506165,0.16141599416732788,1.0000872611999512,tensor(0.2603),tensor(0.2603)
1856,0.185278058052063,0.9988638758659363,0.15927940607070923,1.000175952911377,tensor(0.2556),tensor(0.2556)
1857,0.17935216426849365,1.0013011693954468,0.15672332048416138,1.0013999938964844,tensor(0.2533),tensor(0.2533)
1858,0.17596036195755005,1.001724123954773,0.15388578176498413,1.0032004117965698,tensor(0.2564),tensor(0.2564)
1859,0.1734493374824524,1.0024243593215942,0.1511390209197998,1.001147747039795,tensor(0.2607),tensor(0.2607)
1860,0.17329031229019165,1.001099944114685,0.149192214012146,0.9986501932144165,tensor(0.2667),tensor(0.2667)
1861,0.17608290910720825,0.9988471269607544,0.1490127444267273,0.9969413876533508,tensor(0.2754),tensor(0.2754)
1862,0.18342071771621704,0.995438814163208,0.1515161395072937,0.9947397708892822,tensor(0.2800),tensor(0.2800)
1863,0.19369471073150635,0.9926580190658569,0.156785249710083,0.9924057126045227,tensor(0.2703),tensor(0.2703)
1864,0.20290321111679077,0.9919583797454834,0.16363108158111572,0.993584156036377,tensor(0.2825),tensor(0.2825)
1865,0.21143925189971924,0.9921236038208008,0.16990119218826294,0.9956864714622498,tensor(0.2811),tensor(0.2811)
1866,0.21612977981567383,0.9945300817489624,0.17361122369766235,0.9976109862327576,tensor(0.2696),tensor(0.2696)
1867,0.21293985843658447,0.9958323836326599,0.17401081323623657,0.9990680813789368,tensor(0.2453),tensor(0.2453)
1868,0.21195298433303833,0.9955434203147888,0.17137497663497925,0.9996703863143921,tensor(0.2462),tensor(0.2462)
1869,0.203457772731781,0.9984583854675293,0.1668948531150818,1.0004916191101074,tensor(0.2471),tensor(0.2471)
1870,0.19690340757369995,0.9984242916107178,0.16183799505233765,1.0014498233795166,tensor(0.2367),tensor(0.2367)
1871,0.18880003690719604,1.0001614093780518,0.15719765424728394,1.0012739896774292,tensor(0.2459),tensor(0.2459)
1872,0.17963510751724243,1.0014804601669312,0.15350812673568726,1.0031003952026367,tensor(0.2405),tensor(0.2405)
1873,0.17552882432937622,1.001499891281128,0.1510382890701294,1.001673936843872,tensor(0.2523),tensor(0.2523)
1874,0.17334723472595215,1.0001916885375977,0.14985209703445435,1.0016824007034302,tensor(0.2436),tensor(0.2436)
1875,0.1732116937637329,0.9998493194580078,0.1498590111732483,1.0007885694503784,tensor(0.2445),tensor(0.2445)
1876,0.1764622926712036,0.9990445971488953,0.15082460641860962,1.0006396770477295,tensor(0.2480),tensor(0.2480)
1877,0.17903047800064087,0.9978196620941162,0.15238630771636963,1.0002063512802124,tensor(0.2417),tensor(0.2417)
1878,0.18202614784240723,0.998571515083313,0.1543223261833191,0.9991361498832703,tensor(0.2429),tensor(0.2429)
1879,0.1845799684524536,0.9986612200737,0.15632182359695435,1.0000030994415283,tensor(0.2409),tensor(0.2409)
1880,0.1861441731452942,0.9988051652908325,0.1581287980079651,1.0014352798461914,tensor(0.2400),tensor(0.2400)
1881,0.18737751245498657,0.9993757009506226,0.15939801931381226,1.0005302429199219,tensor(0.2296),tensor(0.2296)
1882,0.18624573945999146,1.0009945631027222,0.15983319282531738,1.0029975175857544,tensor(0.2534),tensor(0.2534)
1883,0.18583524227142334,1.0015051364898682,0.15935128927230835,1.004149079322815,tensor(0.2567),tensor(0.2567)
1884,0.18424326181411743,1.0037169456481934,0.15803176164627075,1.0034394264221191,tensor(0.2430),tensor(0.2430)
1885,0.1812143325805664,1.0045013427734375,0.155833899974823,1.0039265155792236,tensor(0.2452),tensor(0.2452)
1886,0.1771671175956726,1.0039974451065063,0.15312343835830688,1.003638505935669,tensor(0.2428),tensor(0.2428)
1887,0.17502903938293457,1.0017086267471313,0.1503247618675232,1.0018973350524902,tensor(0.2622),tensor(0.2622)
1888,0.1736888289451599,0.9994732141494751,0.14795446395874023,0.9989829659461975,tensor(0.2656),tensor(0.2656)
1889,0.17409026622772217,0.9987797737121582,0.14648103713989258,0.9986113905906677,tensor(0.2709),tensor(0.2709)
1890,0.17595016956329346,0.9964369535446167,0.14601653814315796,0.9976950287818909,tensor(0.2715),tensor(0.2715)
1891,0.17550969123840332,0.9952794313430786,0.14640003442764282,0.997360348701477,tensor(0.2628),tensor(0.2628)
1892,0.1769644021987915,0.9952357411384583,0.14739054441452026,0.9980332851409912,tensor(0.2558),tensor(0.2558)
1893,0.17925399541854858,0.9956783056259155,0.1485862135887146,0.9983136057853699,tensor(0.2564),tensor(0.2564)
1894,0.17859220504760742,0.9948811531066895,0.14964979887008667,0.9991203546524048,tensor(0.2451),tensor(0.2451)
1895,0.18025237321853638,0.9941884875297546,0.15042448043823242,0.9996774196624756,tensor(0.2526),tensor(0.2526)
1896,0.1800031065940857,0.9972694516181946,0.15075379610061646,1.0013785362243652,tensor(0.2501),tensor(0.2501)
1897,0.17830145359039307,0.9994117617607117,0.1505206823348999,1.0017147064208984,tensor(0.2430),tensor(0.2430)
1898,0.17820489406585693,0.9995225667953491,0.14985394477844238,1.0033737421035767,tensor(0.2433),tensor(0.2433)
1899,0.17307054996490479,0.9999483227729797,0.1489303708076477,1.003404974937439,tensor(0.2362),tensor(0.2362)
1900,0.17068755626678467,1.0011379718780518,0.14793795347213745,1.0053290128707886,tensor(0.2446),tensor(0.2446)
1901,0.16796332597732544,1.0025643110275269,0.1470332145690918,1.0059281587600708,tensor(0.2265),tensor(0.2265)
1902,0.1657143235206604,1.0020521879196167,0.1462862491607666,1.004976749420166,tensor(0.2396),tensor(0.2396)
1903,0.16344112157821655,1.002103567123413,0.14572936296463013,1.0057945251464844,tensor(0.2315),tensor(0.2315)
1904,0.1635332703590393,1.001840353012085,0.14538270235061646,1.0049339532852173,tensor(0.2282),tensor(0.2282)
1905,0.16337978839874268,1.0015815496444702,0.14525437355041504,1.0040820837020874,tensor(0.2520),tensor(0.2520)
1906,0.16365790367126465,0.9998299479484558,0.1453416347503662,1.0044208765029907,tensor(0.2397),tensor(0.2397)
1907,0.16413241624832153,0.9996007084846497,0.14565306901931763,1.0017955303192139,tensor(0.2255),tensor(0.2255)
1908,0.16639596223831177,0.9975677728652954,0.14619457721710205,1.0000801086425781,tensor(0.2486),tensor(0.2486)
1909,0.1695011854171753,0.9981589913368225,0.1469520926475525,0.9995967149734497,tensor(0.2387),tensor(0.2387)
1910,0.17048782110214233,0.9960712194442749,0.1478552222251892,0.9984439015388489,tensor(0.2292),tensor(0.2292)
1911,0.17356610298156738,0.9975789785385132,0.14886361360549927,0.9985812902450562,tensor(0.2350),tensor(0.2350)
1912,0.175043523311615,0.9981213212013245,0.1498059630393982,1.0013667345046997,tensor(0.2175),tensor(0.2175)
1913,0.17612946033477783,0.9981848001480103,0.15057170391082764,1.0021989345550537,tensor(0.2103),tensor(0.2103)
1914,0.17380571365356445,1.0012946128845215,0.15098291635513306,1.002602458000183,tensor(0.2161),tensor(0.2161)
1915,0.172294020652771,1.0026428699493408,0.150912344455719,1.0056630373001099,tensor(0.2156),tensor(0.2156)
1916,0.17008882761001587,1.00484299659729,0.15024369955062866,1.0069916248321533,tensor(0.2354),tensor(0.2354)
1917,0.16787397861480713,1.0065046548843384,0.14894700050354004,1.0080846548080444,tensor(0.2177),tensor(0.2177)
1918,0.1668338179588318,1.0066523551940918,0.1471826434135437,1.0064996480941772,tensor(0.2226),tensor(0.2226)
1919,0.1657329797744751,1.005092978477478,0.14553910493850708,1.002898097038269,tensor(0.2337),tensor(0.2337)
1920,0.16967469453811646,1.002345323562622,0.1449878215789795,0.9998567700386047,tensor(0.2288),tensor(0.2288)
1921,0.17720401287078857,0.9973740577697754,0.1466463804244995,0.9953956604003906,tensor(0.2403),tensor(0.2403)
1922,0.18673616647720337,0.9936295747756958,0.15123796463012695,0.9936771988868713,tensor(0.2508),tensor(0.2508)
1923,0.20020151138305664,0.9908775091171265,0.15835118293762207,0.9929796457290649,tensor(0.2368),tensor(0.2368)
1924,0.20942926406860352,0.9906705021858215,0.16637325286865234,0.994788408279419,tensor(0.2344),tensor(0.2344)
1925,0.219774067401886,0.9923533797264099,0.17309409379959106,0.9963139295578003,tensor(0.2237),tensor(0.2237)
1926,0.22342032194137573,0.9941490292549133,0.17681479454040527,0.9969708323478699,tensor(0.2138),tensor(0.2138)
1927,0.22342222929000854,0.9942011833190918,0.17685925960540771,0.9971281290054321,tensor(0.2210),tensor(0.2210)
1928,0.22046929597854614,0.9949721693992615,0.17379480600357056,0.997710645198822,tensor(0.2105),tensor(0.2105)
1929,0.21140062808990479,0.9936487674713135,0.16874372959136963,0.9976087808609009,tensor(0.2009),tensor(0.2009)
1930,0.20080095529556274,0.9949061870574951,0.16313260793685913,0.996766209602356,tensor(0.1968),tensor(0.1968)
1931,0.19255810976028442,0.9953387975692749,0.15799832344055176,0.9995641708374023,tensor(0.1971),tensor(0.1971)
1932,0.18209147453308105,0.9968876242637634,0.15379220247268677,1.0025169849395752,tensor(0.1960),tensor(0.1960)
1933,0.1734914779663086,1.000707983970642,0.15054655075073242,1.0045150518417358,tensor(0.1991),tensor(0.1991)
1934,0.17955511808395386,1.0022095441818237,0.14811646938323975,1.0059279203414917,tensor(0.1876),tensor(0.1876)
1935,0.16500091552734375,1.0035353899002075,0.14617371559143066,1.004300832748413,tensor(0.1961),tensor(0.1961)
1936,0.16348952054977417,1.0042320489883423,0.14471036195755005,1.0042930841445923,tensor(0.2109),tensor(0.2109)
1937,0.16425824165344238,1.002238392829895,0.14381253719329834,1.0014601945877075,tensor(0.2070),tensor(0.2070)
1938,0.16457730531692505,1.0008982419967651,0.1435219645500183,1.00066077709198,tensor(0.2270),tensor(0.2270)
1939,0.16700005531311035,0.9987236857414246,0.14384597539901733,1.0007272958755493,tensor(0.2212),tensor(0.2212)
1940,0.17001402378082275,0.998116135597229,0.1446777582168579,1.000221848487854,tensor(0.2244),tensor(0.2244)
1941,0.1722378134727478,0.998875617980957,0.14578068256378174,1.000859022140503,tensor(0.2198),tensor(0.2198)
1942,0.17255330085754395,1.0000941753387451,0.14681094884872437,0.9997608661651611,tensor(0.2258),tensor(0.2258)
1943,0.17364519834518433,1.0011780261993408,0.14754116535186768,1.0019854307174683,tensor(0.2229),tensor(0.2229)
1944,0.1731245517730713,1.001212477684021,0.1476994752883911,1.0014444589614868,tensor(0.2315),tensor(0.2315)
1945,0.1726747751235962,1.0009955167770386,0.1471673846244812,1.0028949975967407,tensor(0.2371),tensor(0.2371)
1946,0.17183548212051392,1.0019077062606812,0.14589136838912964,1.0020540952682495,tensor(0.2436),tensor(0.2436)
1947,0.1709359884262085,0.9999458193778992,0.1439780592918396,0.9996545910835266,tensor(0.2494),tensor(0.2494)
1948,0.17097705602645874,0.9968476295471191,0.14178889989852905,0.9959352016448975,tensor(0.2367),tensor(0.2367)
1949,0.16969090700149536,0.9956261515617371,0.1399204134941101,0.9948485493659973,tensor(0.2521),tensor(0.2521)
1950,0.17116177082061768,0.9939209818840027,0.13862663507461548,0.9937214851379395,tensor(0.2504),tensor(0.2504)
1951,0.17332202196121216,0.9910709261894226,0.1379520297050476,0.9923937916755676,tensor(0.2391),tensor(0.2391)
1952,0.1709120273590088,0.990330696105957,0.13788282871246338,0.9931192398071289,tensor(0.2562),tensor(0.2562)
1953,0.1750805377960205,0.9901760816574097,0.13828814029693604,0.9928922653198242,tensor(0.2341),tensor(0.2341)
1954,0.17205047607421875,0.9915658235549927,0.13904786109924316,0.9928469061851501,tensor(0.2522),tensor(0.2522)
1955,0.17192620038986206,0.991967499256134,0.13999468088150024,0.9962537288665771,tensor(0.2340),tensor(0.2340)
1956,0.17338621616363525,0.9936555624008179,0.14095234870910645,0.9983375668525696,tensor(0.2314),tensor(0.2314)
1957,0.16965222358703613,0.9942739605903625,0.14177227020263672,0.9976637363433838,tensor(0.2315),tensor(0.2315)
1958,0.16917359828948975,0.9970690608024597,0.14241063594818115,1.0031254291534424,tensor(0.2285),tensor(0.2285)
1959,0.1662803292274475,0.9967505931854248,0.1428232192993164,1.0048158168792725,tensor(0.2262),tensor(0.2262)
1960,0.16360360383987427,1.001016616821289,0.1429462432861328,1.0073498487472534,tensor(0.2315),tensor(0.2315)
1961,0.1621653437614441,1.0049878358840942,0.1427614688873291,1.0087631940841675,tensor(0.2094),tensor(0.2094)
1962,0.1579076051712036,1.0050784349441528,0.14228761196136475,1.0099058151245117,tensor(0.2269),tensor(0.2269)
1963,0.15581989288330078,1.0051709413528442,0.14160186052322388,1.010518193244934,tensor(0.2251),tensor(0.2251)
1964,0.1521957516670227,1.0066821575164795,0.14072775840759277,1.0113674402236938,tensor(0.2251),tensor(0.2251)
1965,0.15043461322784424,1.008249044418335,0.13968658447265625,1.0109329223632812,tensor(0.2492),tensor(0.2492)
1966,0.1492595672607422,1.0085457563400269,0.13853871822357178,1.01017427444458,tensor(0.2448),tensor(0.2448)
1967,0.14697366952896118,1.0061031579971313,0.13739776611328125,1.0069301128387451,tensor(0.2591),tensor(0.2591)
1968,0.14651668071746826,1.006551742553711,0.13636326789855957,1.0069159269332886,tensor(0.2480),tensor(0.2480)
1969,0.14680707454681396,1.0042520761489868,0.13553231954574585,1.0056554079055786,tensor(0.2607),tensor(0.2607)
1970,0.14768755435943604,1.0025635957717896,0.13496637344360352,1.0018937587738037,tensor(0.2681),tensor(0.2681)
1971,0.147536039352417,1.0017082691192627,0.1347019076347351,1.0026592016220093,tensor(0.2714),tensor(0.2714)
1972,0.14900285005569458,1.0006632804870605,0.13472998142242432,1.0018693208694458,tensor(0.2721),tensor(0.2721)
1973,0.1505163311958313,0.9983118772506714,0.13503599166870117,1.0004644393920898,tensor(0.2493),tensor(0.2493)
1974,0.15294432640075684,0.9976365566253662,0.13559842109680176,1.000473141670227,tensor(0.2492),tensor(0.2492)
1975,0.15478777885437012,0.9973857998847961,0.13635003566741943,0.9995141625404358,tensor(0.2626),tensor(0.2626)
1976,0.1571027636528015,0.9978107213973999,0.13720059394836426,0.9988242983818054,tensor(0.2431),tensor(0.2431)
1977,0.15891969203948975,0.9980044960975647,0.1380927562713623,0.9996838569641113,tensor(0.2414),tensor(0.2414)
1978,0.15920335054397583,0.9990058541297913,0.13893496990203857,1.0008732080459595,tensor(0.2355),tensor(0.2355)
1979,0.15983527898788452,0.9997195601463318,0.1396338939666748,1.0028862953186035,tensor(0.2270),tensor(0.2270)
1980,0.16152536869049072,1.0014749765396118,0.14006036520004272,1.0048308372497559,tensor(0.2537),tensor(0.2537)
1981,0.15958541631698608,1.0025200843811035,0.14008861780166626,1.005583643913269,tensor(0.2483),tensor(0.2483)
1982,0.1580657958984375,1.0042089223861694,0.13964885473251343,1.0053259134292603,tensor(0.2423),tensor(0.2423)
1983,0.1565895676612854,1.0048370361328125,0.1387525200843811,1.0051766633987427,tensor(0.2573),tensor(0.2573)
1984,0.15559667348861694,1.0046974420547485,0.1375330686569214,1.0035573244094849,tensor(0.2444),tensor(0.2444)
1985,0.15610700845718384,1.0026756525039673,0.13641619682312012,1.0012422800064087,tensor(0.2489),tensor(0.2489)
1986,0.1584857702255249,0.9998534917831421,0.13606226444244385,0.9976237416267395,tensor(0.2548),tensor(0.2548)
1987,0.16357570886611938,0.995785653591156,0.13715559244155884,0.9931160807609558,tensor(0.2594),tensor(0.2594)
1988,0.1720806360244751,0.9926220178604126,0.1401945948600769,0.9899709224700928,tensor(0.2432),tensor(0.2432)
1989,0.1814960241317749,0.9886177182197571,0.1453189253807068,0.9869202971458435,tensor(0.2401),tensor(0.2401)
1990,0.19545239210128784,0.9865991473197937,0.15209537744522095,0.9862475991249084,tensor(0.2487),tensor(0.2487)
1991,0.20279604196548462,0.9854393005371094,0.1595008373260498,0.9888938665390015,tensor(0.2314),tensor(0.2314)
1992,0.21113097667694092,0.988651692867279,0.16628015041351318,0.9921479225158691,tensor(0.2189),tensor(0.2189)
1993,0.21439504623413086,0.9903435111045837,0.17110675573349,0.9955803751945496,tensor(0.2176),tensor(0.2176)
1994,0.21550852060317993,0.9948456287384033,0.17331337928771973,0.9989999532699585,tensor(0.2169),tensor(0.2169)
1995,0.2114771008491516,0.9982671737670898,0.17276328802108765,1.0031681060791016,tensor(0.2003),tensor(0.2003)
1996,0.20164263248443604,1.002690315246582,0.16983574628829956,1.007775902748108,tensor(0.1893),tensor(0.1893)
1997,0.1911720633506775,1.0047351121902466,0.16516059637069702,1.0108389854431152,tensor(0.2029),tensor(0.2029)
1998,0.18010234832763672,1.009824275970459,0.1594284176826477,1.013364315032959,tensor(0.2059),tensor(0.2059)
1999,0.170119047164917,1.012274980545044,0.15324878692626953,1.0126357078552246,tensor(0.2081),tensor(0.2081)
2000,0.1676388382911682,1.0112212896347046,0.15193235874176025,1.0110737085342407,tensor(0.2255),tensor(0.2255)
2001,0.16448712348937988,1.0100634098052979,0.15049582719802856,1.0114493370056152,tensor(0.2157),tensor(0.2157)
2002,0.16278672218322754,1.009621262550354,0.14899486303329468,1.0102165937423706,tensor(0.2178),tensor(0.2178)
2003,0.16267627477645874,1.006988286972046,0.14748674631118774,1.0096732378005981,tensor(0.2177),tensor(0.2177)
2004,0.1624617576599121,1.0070854425430298,0.14600372314453125,1.0075135231018066,tensor(0.2151),tensor(0.2151)
2005,0.16013306379318237,1.0066689252853394,0.1445828676223755,1.0069820880889893,tensor(0.2249),tensor(0.2249)
2006,0.1591939926147461,1.0059118270874023,0.14325910806655884,1.0057183504104614,tensor(0.2131),tensor(0.2131)
2007,0.16052496433258057,1.0034912824630737,0.14206618070602417,1.0050365924835205,tensor(0.2121),tensor(0.2121)
2008,0.1606801152229309,1.002577543258667,0.14100974798202515,1.0036207437515259,tensor(0.2187),tensor(0.2187)
2009,0.16079849004745483,1.0012180805206299,0.1401079297065735,1.002199411392212,tensor(0.2308),tensor(0.2308)
2010,0.1613573431968689,1.000176191329956,0.1393582820892334,1.0005899667739868,tensor(0.2195),tensor(0.2195)
2011,0.1612759828567505,1.0007306337356567,0.13876116275787354,1.000939965248108,tensor(0.2162),tensor(0.2162)
2012,0.16124826669692993,0.9998688697814941,0.1383097767829895,0.9994589686393738,tensor(0.2185),tensor(0.2185)
2013,0.16263645887374878,0.9991426467895508,0.1379961371421814,0.9999932646751404,tensor(0.2165),tensor(0.2165)
2014,0.16273969411849976,0.9988385438919067,0.13780885934829712,0.9986083507537842,tensor(0.2161),tensor(0.2161)
2015,0.1632446050643921,0.9964646697044373,0.1377267837524414,0.9981356859207153,tensor(0.2114),tensor(0.2114)
2016,0.16314685344696045,0.9969109892845154,0.13774049282073975,0.998472273349762,tensor(0.2073),tensor(0.2073)
2017,0.16380953788757324,0.9969309568405151,0.1378301978111267,0.998158872127533,tensor(0.2082),tensor(0.2082)
2018,0.16584843397140503,0.9968391060829163,0.13797879219055176,0.9973203539848328,tensor(0.2273),tensor(0.2273)
2019,0.16522997617721558,0.9974578619003296,0.1381726861000061,0.9986787438392639,tensor(0.2211),tensor(0.2211)
2020,0.16596835851669312,0.997627317905426,0.13839519023895264,0.9987914562225342,tensor(0.2109),tensor(0.2109)
2021,0.16577011346817017,0.9981297850608826,0.1386311650276184,0.998520016670227,tensor(0.2094),tensor(0.2094)
2022,0.16642069816589355,0.9979546666145325,0.1388697624206543,0.9992898106575012,tensor(0.2077),tensor(0.2077)
2023,0.1653350591659546,0.999396800994873,0.13910061120986938,1.0006489753723145,tensor(0.2069),tensor(0.2069)
2024,0.1658431887626648,0.9985525608062744,0.1392887830734253,1.0003437995910645,tensor(0.2062),tensor(0.2062)
2025,0.16433513164520264,0.9999557733535767,0.13944798707962036,1.0005097389221191,tensor(0.2091),tensor(0.2091)
2026,0.1650523543357849,1.0003191232681274,0.13956981897354126,1.0010499954223633,tensor(0.2224),tensor(0.2224)
2027,0.16383278369903564,1.0012218952178955,0.13964778184890747,1.0021690130233765,tensor(0.2054),tensor(0.2054)
2028,0.16351401805877686,1.0024513006210327,0.1396830677986145,1.001400113105774,tensor(0.1975),tensor(0.1975)
2029,0.16346138715744019,1.0010207891464233,0.1396552324295044,1.0026668310165405,tensor(0.2086),tensor(0.2086)
2030,0.1622418761253357,1.0027121305465698,0.1395816206932068,1.003340244293213,tensor(0.2105),tensor(0.2105)
2031,0.16189563274383545,1.0034714937210083,0.13945865631103516,1.0036818981170654,tensor(0.2075),tensor(0.2075)
2032,0.16072267293930054,1.0032378435134888,0.13928526639938354,1.0039836168289185,tensor(0.2052),tensor(0.2052)
2033,0.15851330757141113,1.004319190979004,0.1390635371208191,1.0057681798934937,tensor(0.2137),tensor(0.2137)
2034,0.15749603509902954,1.0039161443710327,0.13879019021987915,1.0044325590133667,tensor(0.1957),tensor(0.1957)
2035,0.1574573516845703,1.0046348571777344,0.13847559690475464,1.005151391029358,tensor(0.2052),tensor(0.2052)
2036,0.15715306997299194,1.004751443862915,0.13812220096588135,1.0054922103881836,tensor(0.2009),tensor(0.2009)
2037,0.15510684251785278,1.0053282976150513,0.13773572444915771,1.0054062604904175,tensor(0.2154),tensor(0.2154)
2038,0.1549714207649231,1.005623698234558,0.13732033967971802,1.0046629905700684,tensor(0.2191),tensor(0.2191)
2039,0.1539820432662964,1.0045500993728638,0.13687878847122192,1.0049407482147217,tensor(0.2288),tensor(0.2288)
2040,0.15352928638458252,1.005420446395874,0.1364266276359558,1.00490140914917,tensor(0.2099),tensor(0.2099)
2041,0.15284234285354614,1.004881501197815,0.1359703540802002,1.0046082735061646,tensor(0.2027),tensor(0.2027)
2042,0.15305376052856445,1.0042623281478882,0.1355212926864624,1.0044630765914917,tensor(0.2039),tensor(0.2039)
2043,0.15120965242385864,1.0030437707901,0.13508158922195435,1.004321575164795,tensor(0.1993),tensor(0.1993)
2044,0.15010762214660645,1.0045071840286255,0.13465815782546997,1.0036301612854004,tensor(0.2108),tensor(0.2108)
2045,0.14977842569351196,1.0017870664596558,0.13425642251968384,1.0038386583328247,tensor(0.2095),tensor(0.2095)
2046,0.14970380067825317,1.0031819343566895,0.1338863968849182,1.0039173364639282,tensor(0.2001),tensor(0.2001)
2047,0.14927995204925537,1.0037658214569092,0.1335485577583313,1.0028791427612305,tensor(0.1934),tensor(0.1934)
